"","reth","scheme","sex","year","cause","e0","cause_contribution","cause_contribution_months"
"1088","nhw","Acosta","male",2015,"Cancers",76.3332390614916,-2.11381049645627,-25.3657259574752
"1089","nhb","Acosta","female",2015,"Cancers",78.107996370024,-2.26467787475609,-27.1761344970731
"1090","nhb","Acosta","male",2015,"Cancers",71.7190474589254,-2.08675219645427,-25.0410263574512
"1091","latinx","Acosta","female",2015,"Cancers",84.8104525043823,-1.64487434114072,-19.7384920936886
"1092","latinx","Acosta","male",2015,"Cancers",80.0390792203371,-1.70223041645087,-20.4267649974105
"1093","nhw","Acosta","female",2016,"Cancers",81.0688498147077,-2.21819815255222,-26.6183778306266
"1094","nhw","Acosta","male",2016,"Cancers",76.1991587542719,-2.07618755736014,-24.9142506883217
"1095","nhb","Acosta","female",2016,"Cancers",77.9696601136623,-2.24527556186202,-26.9433067423442
"1096","nhb","Acosta","male",2016,"Cancers",71.4393504479836,-2.01519864327499,-24.1823837192998
"1097","latinx","Acosta","female",2016,"Cancers",84.9136578277131,-1.67319511555704,-20.0783413866844
"1098","latinx","Acosta","male",2016,"Cancers",80.0348065080726,-1.68024868489347,-20.1629842187216
"1099","nhw","Acosta","female",2017,"Cancers",81.0178320411286,-2.16068365546282,-25.9282038655538
"1100","nhw","Acosta","male",2017,"Cancers",76.1414679902183,-1.995509682578,-23.946116190936
"1101","nhb","Acosta","female",2017,"Cancers",78.0777220837473,-2.21149322080316,-26.537918649638
"1102","nhb","Acosta","male",2017,"Cancers",71.3188000045829,-1.94778409413424,-23.3734091296108
"1103","latinx","Acosta","female",2017,"Cancers",84.943524552072,-1.65462998008215,-19.8555597609858
"1104","latinx","Acosta","male",2017,"Cancers",79.9899144864707,-1.61924149380359,-19.430897925643
"1105","nhw","Acosta","female",2018,"Cancers",81.1699850345079,-2.13008645539867,-25.561037464784
"1106","nhw","Acosta","male",2018,"Cancers",76.3101125511254,-1.9704384767041,-23.6452617204492
"1107","nhb","Acosta","female",2018,"Cancers",78.163469915128,-2.16774062547016,-26.0128875056419
"1108","nhb","Acosta","male",2018,"Cancers",71.3758666219555,-1.88811624418899,-22.6573949302679
"1109","latinx","Acosta","female",2018,"Cancers",85.1021710819168,-1.64898136903113,-19.7877764283736
"1110","latinx","Acosta","male",2018,"Cancers",80.0678568745441,-1.58796023832289,-19.0555228598747
"1111","nhw","Acosta","female",2019,"Cancers",81.3674518762129,-2.09663710164575,-25.1596452197491
"1112","nhw","Acosta","male",2019,"Cancers",76.4654828070975,-1.92934095340777,-23.1520914408933
"1113","nhb","Acosta","female",2019,"Cancers",78.2759667813221,-2.17978420421598,-26.1574104505917
"1114","nhb","Acosta","male",2019,"Cancers",71.4327785226768,-1.88872546597914,-22.6647055917496
"1115","latinx","Acosta","female",2019,"Cancers",85.2512385174442,-1.65929788299687,-19.9115745959624
"1116","latinx","Acosta","male",2019,"Cancers",80.1476677137057,-1.59419478154965,-19.1303373785958
"1117","nhw","Acosta","female",2020,"Cancers",80.2121747443938,-1.90693481331728,-22.8832177598073
"1118","nhw","Acosta","male",2020,"Cancers",74.9323460768662,-1.6780114833591,-20.1361378003092
"1119","nhb","Acosta","female",2020,"Cancers",75.5168175251525,-1.74679077532474,-20.9614893038969
"1120","nhb","Acosta","male",2020,"Cancers",67.7944462115511,-1.32736443179189,-15.9283731815027
"1121","latinx","Acosta","female",2020,"Cancers",82.3420817228026,-1.3353781130623,-16.0245373567477
"1122","latinx","Acosta","male",2020,"Cancers",75.6218487269796,-1.08341789882124,-13.0010147858549
"1123","nhw","Adair","female",2010,"Cancers",81.0958358509852,-3.04272133124267,-36.5126559749121
"1124","nhw","Adair","male",2010,"Cancers",76.3627105101001,-3.19910839327392,-38.389300719287
"1125","nhb","Adair","female",2010,"Cancers",77.643389616709,-3.23502378597985,-38.8202854317582
"1126","nhb","Adair","male",2010,"Cancers",71.3974880681674,-3.4646472859862,-41.5757674318344
"1127","latinx","Adair","female",2010,"Cancers",84.5704956077972,-2.43723547734221,-29.2468257281066
"1128","latinx","Adair","male",2010,"Cancers",79.6855393094469,-2.85429553554765,-34.2515464265718
"1129","nhw","Adair","female",2011,"Cancers",81.0559078234707,-2.98072752661189,-35.7687303193426
"1130","nhw","Adair","male",2011,"Cancers",76.3683150807214,-3.13966288952273,-37.6759546742727
"1131","nhb","Adair","female",2011,"Cancers",77.7747835111895,-3.25882822021528,-39.1059386425833
"1132","nhb","Adair","male",2011,"Cancers",71.691612316504,-3.44801100692058,-41.376132083047
"1133","latinx","Adair","female",2011,"Cancers",84.6397629727617,-2.41713131564566,-29.0055757877479
"1134","latinx","Adair","male",2011,"Cancers",79.9619297837395,-2.90865352849367,-34.9038423419241
"1135","nhw","Adair","female",2012,"Cancers",81.1605632551706,-2.9788648201162,-35.7463778413944
"1136","nhw","Adair","male",2012,"Cancers",76.5098074861679,-3.13594795008842,-37.6313754010611
"1137","nhb","Adair","female",2012,"Cancers",78.0584103142106,-3.2141429395656,-38.5697152747873
"1138","nhb","Adair","male",2012,"Cancers",71.8070340366304,-3.36762253637939,-40.4114704365526
"1139","latinx","Adair","female",2012,"Cancers",84.6419038870435,-2.46634308030099,-29.5961169636118
"1140","latinx","Adair","male",2012,"Cancers",80.0079522616595,-2.84361658369302,-34.1233990043162
"1141","nhw","Adair","female",2013,"Cancers",81.1415073315867,-2.93199984631147,-35.1839981557376
"1142","nhw","Adair","male",2013,"Cancers",76.4669538826248,-3.07018122311189,-36.8421746773427
"1143","nhb","Adair","female",2013,"Cancers",78.0362380401684,-3.14839994483673,-37.7807993380407
"1144","nhb","Adair","male",2013,"Cancers",71.8283628933767,-3.29492978881453,-39.5391574657743
"1145","latinx","Adair","female",2013,"Cancers",84.6899921501619,-2.42420358205909,-29.0904429847091
"1146","latinx","Adair","male",2013,"Cancers",80.0609432187543,-2.78832006818394,-33.4598408182072
"1147","nhw","Adair","female",2014,"Cancers",81.2016592198798,-2.93268195061009,-35.1921834073211
"1148","nhw","Adair","male",2014,"Cancers",76.4948359810366,-3.06315149636455,-36.7578179563747
"1149","nhb","Adair","female",2014,"Cancers",78.1702149165092,-3.16003243823873,-37.9203892588648
"1150","nhb","Adair","male",2014,"Cancers",72.0423021711168,-3.24793546314774,-38.9752255577729
"1151","latinx","Adair","female",2014,"Cancers",84.8691691836429,-2.44899461836366,-29.3879354203639
"1152","latinx","Adair","male",2014,"Cancers",80.1821101927682,-2.79319683424609,-33.5183620109531
"1153","nhw","Adair","female",2015,"Cancers",81.0273200851816,-2.85331794348359,-34.2398153218031
"1154","nhw","Adair","male",2015,"Cancers",76.3332390614916,-2.98036050276298,-35.7643260331557
"1155","nhb","Adair","female",2015,"Cancers",78.107996370024,-3.0753925925913,-36.9047111110956
"1156","nhb","Adair","male",2015,"Cancers",71.7190474589254,-3.13379105071667,-37.6054926086
"1157","latinx","Adair","female",2015,"Cancers",84.8104525043823,-2.39687026224151,-28.7624431468981
"1158","latinx","Adair","male",2015,"Cancers",80.0390792203371,-2.72670582094241,-32.720469851309
"1159","nhw","Adair","female",2016,"Cancers",81.0688498147077,-2.84278975574385,-34.1134770689262
"1160","nhw","Adair","male",2016,"Cancers",76.1991587542719,-2.94093179131006,-35.2911814957208
"1161","nhb","Adair","female",2016,"Cancers",77.9696601136623,-3.06909530669844,-36.8291436803813
"1162","nhb","Adair","male",2016,"Cancers",71.4393504479836,-3.04376915018358,-36.5252298022029
"1163","latinx","Adair","female",2016,"Cancers",84.9136578277131,-2.42138683877128,-29.0566420652554
"1164","latinx","Adair","male",2016,"Cancers",80.0348065080726,-2.74189008865559,-32.9026810638671
"1165","nhw","Adair","female",2017,"Cancers",81.0178320411286,-2.77410408642452,-33.2892490370942
"1166","nhw","Adair","male",2017,"Cancers",76.1414679902183,-2.85080764247583,-34.2096917097099
"1167","nhb","Adair","female",2017,"Cancers",78.0777220837473,-2.99648637471388,-35.9578364965666
"1168","nhb","Adair","male",2017,"Cancers",71.3188000045829,-2.94846255136977,-35.3815506164373
"1169","latinx","Adair","female",2017,"Cancers",84.943524552072,-2.41617551828757,-28.9941062194509
"1170","latinx","Adair","male",2017,"Cancers",79.9899144864707,-2.65385430554781,-31.8462516665737
"1171","nhw","Adair","female",2018,"Cancers",81.1699850345079,-2.73933548942104,-32.8720258730525
"1172","nhw","Adair","male",2018,"Cancers",76.3101125511254,-2.8215263680258,-33.8583164163096
"1173","nhb","Adair","female",2018,"Cancers",78.163469915128,-2.9531692437546,-35.4380309250552
"1174","nhb","Adair","male",2018,"Cancers",71.3758666219555,-2.85019848494527,-34.2023818193432
"1175","latinx","Adair","female",2018,"Cancers",85.1021710819168,-2.41221317226231,-28.9465580671477
"1176","latinx","Adair","male",2018,"Cancers",80.0678568745441,-2.63585440865363,-31.6302529038435
"1177","nhw","Adair","female",2019,"Cancers",81.3674518762129,-2.71213135464211,-32.5455762557053
"1178","nhw","Adair","male",2019,"Cancers",76.4654828070975,-2.7830628274576,-33.3967539294912
"1179","nhb","Adair","female",2019,"Cancers",78.2759667813221,-2.95201402562267,-35.4241683074721
"1180","nhb","Adair","male",2019,"Cancers",71.4327785226768,-2.85442610195255,-34.2531132234307
"1181","latinx","Adair","female",2019,"Cancers",85.2512385174442,-2.42143883004809,-29.0572659605771
"1182","latinx","Adair","male",2019,"Cancers",80.1476677137057,-2.61985192229986,-31.4382230675983
"1183","nhw","Adair","female",2020,"Cancers",80.2121747443938,-2.46483393517806,-29.5780072221368
"1184","nhw","Adair","male",2020,"Cancers",74.9323460768662,-2.42681609725516,-29.1217931670619
"1185","nhb","Adair","female",2020,"Cancers",75.5168175251525,-2.36412411076152,-28.3694893291383
"1186","nhb","Adair","male",2020,"Cancers",67.7944462115511,-2.02080144141814,-24.2496172970177
"1187","latinx","Adair","female",2020,"Cancers",82.3420817228026,-1.96188139179816,-23.5425767015779
"1188","latinx","Adair","male",2020,"Cancers",75.6218487269796,-1.80409675430197,-21.6491610516236
"1189","nhw","Contributing","female",2010,"Cancers",81.0958358509852,-3.03502860114826,-36.4203432137791
"1190","nhw","Contributing","male",2010,"Cancers",76.3627105101001,-3.19345446358552,-38.3214535630263
"1191","nhb","Contributing","female",2010,"Cancers",77.643389616709,-3.22399948128771,-38.6879937754525
"1192","nhb","Contributing","male",2010,"Cancers",71.3974880681674,-3.46028502233042,-41.5234202679651
"1193","latinx","Contributing","female",2010,"Cancers",84.5704956077972,-2.43330016147223,-29.1996019376668
"1194","latinx","Contributing","male",2010,"Cancers",79.6855393094469,-2.85054994818447,-34.2065993782136
"1195","nhw","Contributing","female",2011,"Cancers",81.0559078234707,-2.97200470780986,-35.6640564937183
"1196","nhw","Contributing","male",2011,"Cancers",76.3683150807214,-3.13407935448859,-37.6089522538631
"1197","nhb","Contributing","female",2011,"Cancers",77.7747835111895,-3.24772240644722,-38.9726688773667
"1198","nhb","Contributing","male",2011,"Cancers",71.691612316504,-3.44322906831795,-41.3187488198154
"1199","latinx","Contributing","female",2011,"Cancers",84.6397629727617,-2.40800552622895,-28.8960663147474
"1200","latinx","Contributing","male",2011,"Cancers",79.9619297837395,-2.90541628674262,-34.8649954409115
"1201","nhw","Contributing","female",2012,"Cancers",81.1605632551706,-2.97074527776948,-35.6489433332338
"1202","nhw","Contributing","male",2012,"Cancers",76.5098074861679,-3.12950332372101,-37.5540398846521
"1203","nhb","Contributing","female",2012,"Cancers",78.0584103142106,-3.20220301919143,-38.4264362302972
"1204","nhb","Contributing","male",2012,"Cancers",71.8070340366304,-3.36169818280929,-40.3403781937115
"1205","latinx","Contributing","female",2012,"Cancers",84.6419038870435,-2.45746682717652,-29.4896019261182
"1206","latinx","Contributing","male",2012,"Cancers",80.0079522616595,-2.83891833453011,-34.0670200143613
"1207","nhw","Contributing","female",2013,"Cancers",81.1415073315867,-2.92382490064728,-35.0858988077673
"1208","nhw","Contributing","male",2013,"Cancers",76.4669538826248,-3.06343096659418,-36.7611715991302
"1209","nhb","Contributing","female",2013,"Cancers",78.0362380401684,-3.13509576877351,-37.6211492252821
"1210","nhb","Contributing","male",2013,"Cancers",71.8283628933767,-3.29054033442888,-39.4864840131466
"1211","latinx","Contributing","female",2013,"Cancers",84.6899921501619,-2.41512108255377,-28.9814529906452
"1212","latinx","Contributing","male",2013,"Cancers",80.0609432187543,-2.78391736161346,-33.4070083393615
"1213","nhw","Contributing","female",2014,"Cancers",81.2016592198798,-2.92372868419969,-35.0847442103963
"1214","nhw","Contributing","male",2014,"Cancers",76.4948359810366,-3.05638005485841,-36.6765606583009
"1215","nhb","Contributing","female",2014,"Cancers",78.1702149165092,-3.14774905001154,-37.7729886001385
"1216","nhb","Contributing","male",2014,"Cancers",72.0423021711168,-3.24326883605258,-38.9192260326309
"1217","latinx","Contributing","female",2014,"Cancers",84.8691691836429,-2.44247924393258,-29.309750927191
"1218","latinx","Contributing","male",2014,"Cancers",80.1821101927682,-2.7873392355161,-33.4480708261932
"1219","nhw","Contributing","female",2015,"Cancers",81.0273200851816,-2.84476156561603,-34.1371387873923
"1220","nhw","Contributing","male",2015,"Cancers",76.3332390614916,-2.97350043637026,-35.6820052364431
"1221","nhb","Contributing","female",2015,"Cancers",78.107996370024,-3.060829977688,-36.729959732256
"1222","nhb","Contributing","male",2015,"Cancers",71.7190474589254,-3.12984877823824,-37.5581853388589
"1223","latinx","Contributing","female",2015,"Cancers",84.8104525043823,-2.38820556108404,-28.6584667330084
"1224","latinx","Contributing","male",2015,"Cancers",80.0390792203371,-2.7209788307229,-32.6517459686748
"1225","nhw","Contributing","female",2016,"Cancers",81.0688498147077,-2.83362686372175,-34.003522364661
"1226","nhw","Contributing","male",2016,"Cancers",76.1991587542719,-2.93379853703247,-35.2055824443897
"1227","nhb","Contributing","female",2016,"Cancers",77.9696601136623,-3.0572210137864,-36.6866521654368
"1228","nhb","Contributing","male",2016,"Cancers",71.4393504479836,-3.03877648474878,-36.4653178169854
"1229","latinx","Contributing","female",2016,"Cancers",84.9136578277131,-2.41361137830556,-28.9633365396667
"1230","latinx","Contributing","male",2016,"Cancers",80.0348065080726,-2.73650413903644,-32.8380496684373
"1231","nhw","Contributing","female",2017,"Cancers",81.0178320411286,-2.76416098334978,-33.1699318001974
"1232","nhw","Contributing","male",2017,"Cancers",76.1414679902183,-2.84333279738017,-34.1199935685621
"1233","nhb","Contributing","female",2017,"Cancers",78.0777220837473,-2.98500587915251,-35.8200705498301
"1234","nhb","Contributing","male",2017,"Cancers",71.3188000045829,-2.94366437715964,-35.3239725259156
"1235","latinx","Contributing","female",2017,"Cancers",84.943524552072,-2.40817683672614,-28.8981220407137
"1236","latinx","Contributing","male",2017,"Cancers",79.9899144864707,-2.64848189661389,-31.7817827593666
"1237","nhw","Contributing","female",2018,"Cancers",81.1699850345079,-2.72857138189325,-32.742856582719
"1238","nhw","Contributing","male",2018,"Cancers",76.3101125511254,-2.81351664536022,-33.7621997443227
"1239","nhb","Contributing","female",2018,"Cancers",78.163469915128,-2.94129271347489,-35.2955125616987
"1240","nhb","Contributing","male",2018,"Cancers",71.3758666219555,-2.84450978883781,-34.1341174660537
"1241","latinx","Contributing","female",2018,"Cancers",85.1021710819168,-2.40415308345317,-28.849837001438
